subject,subjectType,predicate,object,objectType,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val
entity:QNL_VAV_B_S14_042,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_042,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_042,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_043,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 043,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_043,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_043,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_043,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_043,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_043,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_044,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 044,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_044,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_044,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_044,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_044,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_044,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_045,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 045,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_045,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_045,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_045,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_045,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_045,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_046,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 046,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_046,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_046,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_046,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_046,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_046,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_048,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 048,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_048,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_048,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_048,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_048,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_048,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_049,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 049,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_049,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_049,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_049,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_049,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_049,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_050,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 050,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_050,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_050,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_050,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_050,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_050,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_051,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 051,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_051,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_051,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_051,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_051,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_051,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_007,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_058_SHELL_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 007,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_007,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_007,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_007,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_058_SHELL_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_007,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_007,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_013,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_058_SHELL_SPACE,rec:Room,rdfs:label_en,QNL VAV B S14 013,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_013,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_013,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_014,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_013,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_058_SHELL_SPACE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S14_013,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S14_013,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_006,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_085_FUMIGATION_ROOM,rec:Room,rdfs:label_en,QNL VAV B S13 006,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_006,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_006,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_006,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_085_FUMIGATION_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_006,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S13_006,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_007,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_101_SHIPPING_CLERK,rec:Room,rdfs:label_en,QNL VAV B S13 007,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_007,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_007,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_007,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_101_SHIPPING_CLERK,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_007,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S13_007,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_003,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_103_PROCESSING_ROOM,rec:Room,rdfs:label_en,QNL VAV B S13 003,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_003,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_003,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_003,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_103_PROCESSING_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_003,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S13_003,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_004,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_103_PROCESSING_ROOM,rec:Room,rdfs:label_en,QNL VAV B S13 004,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_004,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_004,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_013,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_004,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_103_PROCESSING_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S13_004,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S13_004,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_002,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_145_LOBBY_&_SECURITY,rec:Room,rdfs:label_en,QNL VAV B S15 002,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_002,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_002,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_002,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_145_LOBBY_&_SECURITY,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_002,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_002,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_003,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_145_LOBBY_&_SECURITY,rec:Room,rdfs:label_en,QNL VAV B S15 003,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_003,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_003,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_003,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_145_LOBBY_&_SECURITY,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_003,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_003,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_004,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_145_LOBBY_&_SECURITY,rec:Room,rdfs:label_en,QNL VAV B S15 004,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_004,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_004,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_004,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_145_LOBBY_&_SECURITY,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_004,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_004,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_009,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,rdfs:label_en,QNL VAV B S15 009,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_009,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_009,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_009,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_009,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_009,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_010,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,rdfs:label_en,QNL VAV B S15 010,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_010,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_010,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_010,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_010,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_010,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_011,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,rdfs:label_en,QNL VAV B S15 011,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_011,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_011,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_011,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_011,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_011,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_012,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,rdfs:label_en,QNL VAV B S15 012,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_012,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_012,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_012,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_149_DIRECTOR_HEAD,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_012,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_012,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_008,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_151_RESEARCH_&_DOC-RCRDS_MGMT,rec:Room,rdfs:label_en,QNL VAV B S15 008,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_008,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_008,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_008,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_151_RESEARCH_&_DOC-RCRDS_MGMT,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_008,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_008,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_013,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_151_RESEARCH_&_DOC-RCRDS_MGMT,rec:Room,rdfs:label_en,QNL VAV B S15 013,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_013,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_013,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_013,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_151_RESEARCH_&_DOC-RCRDS_MGMT,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_013,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_013,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_007,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_152_SECURITY_ROOM,rec:Room,rdfs:label_en,QNL VAV B S15 007,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_007,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_007,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_007,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_152_SECURITY_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_007,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_007,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_001,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_153_PROF_LIBRARIAN,rec:Room,rdfs:label_en,QNL VAV B S15 001,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_001,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_001,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_001,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_153_PROF_LIBRARIAN,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_001,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_001,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_005,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_153_PROF_LIBRARIAN,rec:Room,rdfs:label_en,QNL VAV B S15 005,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_005,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_005,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_005,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_153_PROF_LIBRARIAN,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_005,brick:Variable_Air_Volume_Box,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_VAV_B_S15_005,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_006,brick:Variable_Air_Volume_Box,rec:locatedIn,entity:QNL_B_153_PROF_LIBRARIAN,rec:Room,rdfs:label_en,QNL VAV B S15 006,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_006,brick:Variable_Air_Volume_Box,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_006,brick:Variable_Air_Volume_Box,rec:isFedBy,entity:QNL_AHU_B_015,brick:Air_Handling_Unit,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_VAV_B_S15_006,brick:Variable_Air_Volume_Box,rec:feeds,entity:QNL_B_153_PROF_LIBRARIAN,rec:Room,,,,,,,,,,,,,,,,,,,,,,
